timepoint,mean_asd,std_asd,mean_tdc,std_tdc,p_raw,p_fdr,is_topdiff
71,7.1081786e-06,3.5331178e-07,7.4001464e-06,7.83309e-07,0.5159689947522043,0.9994210718622909,False
72,7.071526e-06,3.5846386e-07,7.208472e-06,7.9338986e-07,0.7611152544075442,0.9994210718622909,False
73,7.2422226e-06,3.3313324e-07,7.124444e-06,8.9469785e-07,0.8113282663463298,0.9994210718622909,False
74,7.373916e-06,2.7414856e-07,7.0104456e-06,7.5296157e-07,0.390816781060481,0.9994210718622909,False
75,7.52185e-06,4.2906487e-07,7.1661066e-06,5.207793e-07,0.3224910086191457,0.9994210718622909,False
76,7.2471876e-06,5.070975e-07,7.0137125e-06,8.635784e-07,0.6534546355079992,0.9994210718622909,False
77,7.19971e-06,4.189557e-07,7.2195353e-06,8.698091e-07,0.9682471119859877,0.9994210718622909,False
78,7.761038e-06,6.833512e-07,6.977788e-06,7.608614e-07,0.16411816291940062,0.9994210718622909,True
79,7.220055e-06,3.0283687e-07,7.2442526e-06,9.613764e-07,0.9628824076045047,0.9994210718622909,False
80,7.559311e-06,4.063634e-07,7.360601e-06,7.065448e-07,0.6389202927620709,0.9994210718622909,False
81,7.3601695e-06,2.1189523e-07,7.4433383e-06,6.27852e-07,0.8081253096319018,0.9994210718622909,False
82,6.997743e-06,7.963902e-07,7.154081e-06,1.0014066e-06,0.8130891316407854,0.9994210718622909,False
83,7.0830174e-06,6.0853324e-07,7.1107097e-06,7.252829e-07,0.9547857717020571,0.9994210718622909,False
84,7.3780566e-06,4.2715246e-07,6.9428484e-06,8.1093003e-07,0.37008560226439735,0.9994210718622909,False
85,7.2448674e-06,6.634027e-07,7.176261e-06,5.9606043e-07,0.8815364526649343,0.9994210718622909,False
86,7.2993266e-06,3.9793562e-07,6.5914114e-06,4.5536666e-07,0.047325600988660226,0.9994210718622909,True
87,7.4971977e-06,3.9478437e-07,7.0758915e-06,1.0341961e-06,0.4683920236051412,0.9994210718622909,False
88,6.972722e-06,4.5396948e-07,7.142686e-06,9.618418e-07,0.7574552707473913,0.9994210718622909,False
89,7.39661e-06,3.0537475e-07,6.902623e-06,7.817014e-07,0.27293653037263016,0.9994210718622909,False
90,7.66825e-06,3.4854077e-07,7.1289433e-06,9.558173e-07,0.3200168427635128,0.9994210718622909,False
91,7.024413e-06,5.28416e-07,7.0349643e-06,7.02899e-07,0.9814428859265629,0.9994210718622909,False
92,7.321281e-06,7.7432406e-07,6.680077e-06,1.0419021e-06,0.35213982896961765,0.9994210718622909,False
93,6.9646676e-06,3.059891e-07,7.0347523e-06,9.608475e-07,0.8928834291230965,0.9994210718622909,False
94,7.660997e-06,3.8410903e-07,7.0727765e-06,7.962844e-07,0.21996990965186664,0.9994210718622909,True
95,6.856043e-06,4.843712e-07,7.005623e-06,7.606187e-07,0.7485989885388848,0.9994210718622909,False
96,7.1637405e-06,7.875744e-07,6.9083057e-06,6.667424e-07,0.6338560561868114,0.9994210718622909,False
97,6.994954e-06,6.167769e-07,7.232462e-06,9.969832e-07,0.6959608524713052,0.9994210718622909,False
98,7.400882e-06,4.3591578e-07,7.033007e-06,7.654254e-07,0.42780338683876573,0.9994210718622909,False
99,7.5704074e-06,5.6642904e-07,6.793221e-06,7.087327e-07,0.1250211357326753,0.9994210718622909,True
100,6.963589e-06,3.8919373e-07,7.28302e-06,1.0821029e-06,0.5937101486878056,0.9994210718622909,False
101,7.3505753e-06,4.8269993e-07,7.048634e-06,8.948528e-07,0.568962213872195,0.9994210718622909,False
102,7.437371e-06,5.174166e-07,7.0679584e-06,6.3098145e-07,0.39169398757957896,0.9994210718622909,False
103,7.270735e-06,3.2300863e-07,6.7940264e-06,6.659788e-07,0.23371907527869012,0.9994210718622909,False
104,7.138004e-06,4.381448e-07,6.7464107e-06,5.9605026e-07,0.32065193931484054,0.9994210718622909,False
105,7.2948365e-06,2.8532673e-07,7.053145e-06,6.625783e-07,0.5216873519570735,0.9994210718622909,False
106,7.199584e-06,5.4543887e-07,7.0348115e-06,4.7499853e-07,0.6607690090977778,0.9994210718622909,False
107,6.9818466e-06,3.4674966e-07,6.8161658e-06,7.320387e-07,0.693211253887886,0.9994210718622909,False
108,7.2506446e-06,6.5009397e-07,6.735404e-06,9.4361036e-07,0.3947557598625526,0.9994210718622909,False
109,7.1420654e-06,3.8837638e-07,6.673101e-06,7.4687813e-07,0.2975588962204475,0.9994210718622909,False
110,7.0203687e-06,5.0937285e-07,7.0482724e-06,8.603728e-07,0.9568573527664184,0.9994210718622909,False
111,7.5309026e-06,5.465931e-07,7.2124835e-06,1.1360804e-06,0.6270837240599737,0.9994210718622909,False
112,7.1618038e-06,1.5317174e-07,6.6564257e-06,7.6922805e-07,0.2335222154677484,0.9994210718622909,False
113,7.1551285e-06,5.0460864e-07,7.151425e-06,8.7817983e-07,0.9943441353102682,0.9994210718622909,False
114,7.1085697e-06,5.533992e-07,7.197877e-06,8.369465e-07,0.8631349699390227,0.9994210718622909,False
115,7.172316e-06,3.0552744e-07,6.978e-06,9.505927e-07,0.7072675407520809,0.9994210718622909,False
116,7.144714e-06,2.1567737e-07,7.0388364e-06,9.2985476e-07,0.8299967983698534,0.9994210718622909,False
117,7.3844762e-06,4.657549e-07,7.0889682e-06,7.9857756e-07,0.5404976453870711,0.9994210718622909,False
118,7.0235265e-06,1.274855e-07,7.095289e-06,5.767556e-07,0.8141314175320746,0.9994210718622909,False
119,6.9583775e-06,5.330369e-07,6.8006834e-06,8.148057e-07,0.754307557213576,0.9994210718622909,False
120,7.649147e-06,3.7701554e-07,6.870495e-06,5.327809e-07,0.04413042657877273,0.9994210718622909,True
121,7.234372e-06,1.6084283e-07,7.4001846e-06,1.0548208e-06,0.7638979258455811,0.9994210718622909,False
122,6.964452e-06,6.752457e-07,6.990078e-06,9.260318e-07,0.9654270774545495,0.9994210718622909,False
123,6.909629e-06,7.0834034e-07,6.853622e-06,8.7645594e-07,0.9232666035288009,0.9994210718622909,False
124,7.233394e-06,6.6629576e-07,7.0073897e-06,6.70087e-07,0.6452125114545899,0.9994210718622909,False
125,7.173352e-06,3.7693016e-07,6.849417e-06,7.823114e-07,0.4769756497403038,0.9994210718622909,False
126,6.99042e-06,6.4906806e-07,7.1430186e-06,6.6102984e-07,0.7502842603991884,0.9994210718622909,False
127,7.261179e-06,2.7471646e-07,6.91076e-06,1.0392785e-06,0.5327079783857593,0.9994210718622909,False
128,7.317462e-06,4.982736e-07,7.0733686e-06,9.198319e-07,0.6531850409958677,0.9994210718622909,False
129,7.124376e-06,6.2528557e-07,7.1248587e-06,1.0788509e-06,0.9994014958657923,0.9994210718622909,False
130,7.2036687e-06,4.7333418e-07,6.7196816e-06,7.1912973e-07,0.29346980634086545,0.9994210718622909,False
131,7.2912744e-06,3.3204077e-07,6.9713396e-06,5.481225e-07,0.3472908502929589,0.9994210718622909,False
132,7.26159e-06,3.2712484e-07,7.119441e-06,7.3363753e-07,0.7325396458060087,0.9994210718622909,False
133,7.2887765e-06,3.2517033e-07,7.27597e-06,1.0074923e-06,0.981290612196635,0.9994210718622909,False
134,7.4683967e-06,3.743204e-07,7.0805754e-06,1.1413517e-06,0.5365248181703695,0.9994210718622909,False
135,7.3054443e-06,8.677806e-07,6.9881366e-06,8.4526016e-07,0.614570577840109,0.9994210718622909,False
136,7.3604324e-06,4.3957363e-07,7.294087e-06,1.0993947e-06,0.9135301246654985,0.9994210718622909,False
137,7.484147e-06,3.5212162e-07,7.0737333e-06,1.2011051e-06,0.5303614130389123,0.9994210718622909,False
138,7.3016536e-06,4.6548757e-07,6.73974e-06,1.2640996e-06,0.42833633029697926,0.9994210718622909,False
139,7.0370284e-06,4.134729e-07,7.0241585e-06,7.84653e-07,0.977558681647358,0.9994210718622909,False
140,7.0096658e-06,4.821194e-07,7.1351706e-06,7.159408e-07,0.7785933922270828,0.9994210718622909,False
141,7.550675e-06,2.3089096e-07,7.029526e-06,1.2914555e-06,0.44984241459852403,0.9994210718622909,False
142,7.4452464e-06,2.9706274e-07,7.3318724e-06,9.3714755e-07,0.8233794464824713,0.9994210718622909,False
143,7.4895142e-06,2.2419272e-07,6.845216e-06,1.0444595e-06,0.2621732627946683,0.9994210718622909,False
144,7.459616e-06,5.702201e-07,7.0382093e-06,8.9938135e-07,0.4515128212679914,0.9994210718622909,False
145,7.0866163e-06,4.962853e-07,7.3292167e-06,1.029239e-06,0.6822955831767705,0.9994210718622909,False
146,7.416227e-06,3.3912454e-07,6.844902e-06,7.585323e-07,0.2063430145796209,0.9994210718622909,True
147,7.295121e-06,4.6661535e-07,6.768926e-06,7.9581844e-07,0.2869635303024683,0.9994210718622909,False
148,7.450736e-06,6.1446235e-07,6.8141767e-06,1.0180696e-06,0.3155700205214171,0.9994210718622909,False
149,7.268759e-06,4.1822443e-07,6.940917e-06,7.1543957e-07,0.4516406676192174,0.9994210718622909,False
150,7.105105e-06,4.0328052e-07,6.965308e-06,7.9122634e-07,0.7609438376215034,0.9994210718622909,False
151,7.345453e-06,5.5863836e-07,7.0143237e-06,6.9773193e-07,0.4799139955461591,0.9994210718622909,False
152,7.1677687e-06,5.684201e-07,7.200984e-06,8.5440894e-07,0.9499745778809188,0.9994210718622909,False
153,7.5847674e-06,5.2062234e-07,7.017866e-06,9.561506e-07,0.32812501176499337,0.9994210718622909,False
154,7.2443827e-06,4.128299e-07,6.942157e-06,7.472509e-07,0.4990309965880706,0.9994210718622909,False
155,7.5732023e-06,3.999309e-07,6.9448665e-06,8.567696e-07,0.22047313108243033,0.9994210718622909,True
156,7.010999e-06,3.0780427e-07,7.3520546e-06,9.431639e-07,0.5111863369529336,0.9994210718622909,False
157,7.182551e-06,7.425051e-07,7.2426074e-06,1.0551367e-06,0.9281168021569224,0.9994210718622909,False
158,6.9571774e-06,5.435296e-07,7.043846e-06,6.7674614e-07,0.8466987523856588,0.9994210718622909,False
159,7.2166804e-06,4.4358057e-07,7.1429085e-06,9.55222e-07,0.8920502549535889,0.9994210718622909,False
160,6.8392897e-06,3.870472e-07,7.1709146e-06,6.269301e-07,0.39430449966807835,0.9994210718622909,False
161,7.2109387e-06,4.9821017e-07,7.185167e-06,9.016159e-07,0.9613194696829315,0.9994210718622909,False
162,7.173622e-06,6.087864e-07,7.3443503e-06,6.7032477e-07,0.7159164540360256,0.9994210718622909,False
163,7.3612705e-06,5.781228e-07,7.0209926e-06,1.1663473e-06,0.615282797498119,0.9994210718622909,False
164,7.37777e-06,3.4499814e-07,7.127778e-06,1.2048188e-06,0.7003655575385228,0.9994210718622909,False
165,7.2245734e-06,1.2546161e-07,6.9934213e-06,8.9557705e-07,0.6230063493189123,0.9994210718622909,False
166,7.1550626e-06,2.6685098e-07,7.1640898e-06,7.1188646e-07,0.9816355096061824,0.9994210718622909,False
167,7.1029253e-06,2.9614486e-07,6.9722664e-06,9.449966e-07,0.7985470466917959,0.9994210718622909,False
168,7.290586e-06,3.052616e-07,7.397203e-06,8.663937e-07,0.8222653565067205,0.9994210718622909,False
169,7.158863e-06,2.930444e-07,7.1751906e-06,6.9840735e-07,0.9666662510727487,0.9994210718622909,False
170,7.4619975e-06,1.7279221e-07,7.454951e-06,7.1100106e-07,0.9851052345348523,0.9994210718622909,False
171,7.700693e-06,4.804242e-07,7.2837684e-06,5.049287e-07,0.265792232284723,0.9994210718622909,False
172,7.542999e-06,3.431554e-07,7.2770954e-06,4.5993048e-07,0.38116367581518174,0.9994210718622909,False
173,7.412547e-06,4.490628e-07,7.2231196e-06,9.09192e-07,0.7184031756750062,0.9994210718622909,False
174,7.3748693e-06,5.152988e-07,7.3425085e-06,6.0390727e-07,0.9370263761639164,0.9994210718622909,False
175,7.1455042e-06,3.5990374e-07,6.890288e-06,9.485625e-07,0.6284407444294341,0.9994210718622909,False
176,7.3266156e-06,6.4013614e-07,7.0790848e-06,8.537361e-07,0.6550501832359237,0.9994210718622909,False
177,7.5455455e-06,7.196596e-07,7.114743e-06,8.9523377e-07,0.4746657787684555,0.9994210718622909,False
178,7.07875e-06,4.147579e-07,7.10878e-06,9.3394357e-07,0.954574259090814,0.9994210718622909,False
179,7.242499e-06,4.8672337e-07,6.8716326e-06,1.0510371e-06,0.5398282914034255,0.9994210718622909,False
180,7.2935354e-06,4.013427e-07,7.0937035e-06,1.0645532e-06,0.7344412388871437,0.9994210718622909,False
181,7.1765126e-06,6.9681175e-07,7.042267e-06,6.259663e-07,0.7816718988710549,0.9994210718622909,False
182,7.295183e-06,3.2579968e-07,6.9279267e-06,8.549822e-07,0.44529079620969747,0.9994210718622909,False
183,7.319245e-06,5.831124e-07,6.918877e-06,8.678956e-07,0.4657751140227211,0.9994210718622909,False
184,7.2203284e-06,3.4938637e-07,6.8649315e-06,8.219939e-07,0.4491070817446311,0.9994210718622909,False
185,7.0834417e-06,3.8544263e-07,7.292137e-06,4.3882306e-07,0.49515864103932583,0.9994210718622909,False
186,7.0588926e-06,4.5066128e-07,6.861342e-06,8.494394e-07,0.691941960761143,0.9994210718622909,False
187,7.2677153e-06,6.625762e-07,6.986251e-06,8.30405e-07,0.6105732740818943,0.9994210718622909,False
188,7.478461e-06,2.7033386e-07,6.836418e-06,7.744264e-07,0.15610380187876138,0.9994210718622909,True
189,7.0754236e-06,4.103692e-07,6.856357e-06,5.916363e-07,0.5597338515912622,0.9994210718622909,False
190,7.477068e-06,2.7198917e-07,7.076453e-06,9.585201e-07,0.44454485933686316,0.9994210718622909,False
191,7.355649e-06,3.5119442e-07,6.899799e-06,7.726869e-07,0.31407703262604025,0.9994210718622909,False
192,7.09458e-06,2.157314e-07,7.193799e-06,6.4528916e-07,0.7779729894569773,0.9994210718622909,False
193,7.337968e-06,1.8347264e-07,6.9019998e-06,7.0952916e-07,0.2682492965366837,0.9994210718622909,False
194,7.222675e-06,4.810128e-07,7.2123157e-06,7.9545396e-07,0.98276428134185,0.9994210718622909,False
195,7.1764384e-06,6.548912e-07,6.9450725e-06,8.1050626e-07,0.6687566304044695,0.9994210718622909,False
196,7.341092e-06,7.276642e-07,7.0516226e-06,9.43176e-07,0.6400041670462117,0.9994210718622909,False
197,7.293556e-06,5.25462e-07,7.0194183e-06,7.2979986e-07,0.5589897664773772,0.9994210718622909,False
198,7.3025353e-06,5.037646e-07,6.8474887e-06,9.0215883e-07,0.4041202476980148,0.9994210718622909,False
199,7.682991e-06,5.8399775e-07,7.1147115e-06,1.0357446e-06,0.36713078311702746,0.9994210718622909,False
200,7.2704543e-06,3.2300673e-07,6.9743473e-06,6.435774e-07,0.43466414282102284,0.9994210718622909,False
201,7.824768e-06,6.9369867e-07,7.2003168e-06,6.052684e-07,0.21195816484236393,0.9994210718622909,True
202,7.677625e-06,5.011328e-07,7.0469796e-06,5.7364025e-07,0.13633998129521535,0.9994210718622909,True
203,7.350536e-06,3.9613712e-07,7.543066e-06,6.78056e-07,0.6370583743164157,0.9994210718622909,False
204,7.612484e-06,6.5164465e-07,7.403428e-06,9.0177485e-07,0.7168326214331708,0.9994210718622909,False
205,7.75715e-06,3.8163472e-07,7.220334e-06,6.562293e-07,0.19499396555611453,0.9994210718622909,True
206,7.146117e-06,6.526908e-07,7.1478667e-06,5.072349e-07,0.9967255867392413,0.9994210718622909,False
207,7.5625094e-06,4.880236e-07,7.123167e-06,6.8212773e-07,0.3254220014440039,0.9994210718622909,False
208,7.217367e-06,5.4303507e-07,7.1831832e-06,5.438295e-07,0.9313011992936783,0.9994210718622909,False
209,7.584599e-06,3.405243e-07,7.082662e-06,9.1116686e-07,0.3322459682797868,0.9994210718622909,False
210,7.13079e-06,3.7187556e-07,7.175671e-06,8.071269e-07,0.9220312332943555,0.9994210718622909,False
211,7.448108e-06,5.2583556e-07,6.864655e-06,9.894725e-07,0.3281365393921513,0.9994210718622909,False
212,7.5171024e-06,3.3334723e-07,6.690748e-06,7.1663953e-07,0.06990444853152387,0.9994210718622909,True
213,6.8620843e-06,5.66716e-07,6.7693472e-06,4.7016073e-07,0.8074826825741115,0.9994210718622909,False
214,6.996207e-06,6.078063e-07,7.079909e-06,7.4889664e-07,0.8665190268971373,0.9994210718622909,False
215,7.1472336e-06,3.4044112e-07,6.9289695e-06,8.153648e-07,0.6345538753870781,0.9994210718622909,False
216,7.349594e-06,5.416578e-07,6.8357854e-06,7.866486e-07,0.31333262635688874,0.9994210718622909,False
217,7.328998e-06,6.651332e-07,6.5842223e-06,6.056528e-07,0.13634359009673053,0.9994210718622909,True
218,7.1882882e-06,3.9902255e-07,6.74737e-06,7.079943e-07,0.30950130485434996,0.9994210718622909,False
219,7.1703607e-06,6.5377856e-07,6.756791e-06,5.74795e-07,0.3698486898898289,0.9994210718622909,False
220,7.4565446e-06,2.3543735e-07,6.9876464e-06,6.800028e-07,0.2287590162911888,0.9994210718622909,True
221,7.2650532e-06,7.123395e-07,7.0603646e-06,7.492475e-07,0.7024695209082337,0.9994210718622909,False
222,7.084172e-06,5.0265e-07,6.861929e-06,4.915746e-07,0.5448891407617067,0.9994210718622909,False
223,7.279429e-06,3.3099352e-07,6.64397e-06,8.9831707e-07,0.22096439927031364,0.9994210718622909,True
224,7.169377e-06,3.3927137e-07,7.2620487e-06,8.519043e-07,0.8448649498770092,0.9994210718622909,False
225,6.942315e-06,2.8258106e-07,7.328212e-06,8.324723e-07,0.40558506735410893,0.9994210718622909,False
226,7.3423894e-06,5.1177835e-07,7.3507967e-06,7.469067e-07,0.9856380085715767,0.9994210718622909,False
227,7.2439734e-06,6.892025e-08,6.920395e-06,4.956666e-07,0.23203696851741568,0.9994210718622909,True
228,7.0672118e-06,4.171689e-07,7.0234287e-06,8.6154193e-07,0.9293611893269351,0.9994210718622909,False
229,6.75033e-06,7.4516146e-07,6.995265e-06,7.970987e-07,0.6653845743092613,0.9994210718622909,False
230,7.1581717e-06,2.802034e-07,6.9503703e-06,9.558928e-07,0.6874862678228254,0.9994210718622909,False
231,7.0711744e-06,3.785934e-07,7.0813453e-06,8.5034475e-07,0.9830999242662062,0.9994210718622909,False
232,7.0584006e-06,2.8588525e-07,6.708165e-06,7.88864e-07,0.4280437702078752,0.9994210718622909,False
233,7.3479046e-06,4.979122e-07,7.045368e-06,7.4859713e-07,0.5199081782228108,0.9994210718622909,False
234,7.2402268e-06,4.5199283e-07,6.740954e-06,8.973602e-07,0.34942020893668996,0.9994210718622909,False
235,7.3349247e-06,2.8222783e-07,6.6567145e-06,6.421656e-07,0.08920377875013881,0.9994210718622909,True
236,7.524513e-06,4.0675877e-07,7.073127e-06,9.590204e-07,0.41138748756484245,0.9994210718622909,False
237,7.208626e-06,2.7365564e-07,6.928037e-06,5.997073e-07,0.419348181841522,0.9994210718622909,False
238,7.3877404e-06,5.6984607e-07,7.036091e-06,7.9783274e-07,0.49358019302306644,0.9994210718622909,False
239,7.486166e-06,4.6627366e-07,6.773269e-06,8.8489514e-07,0.1918481099720371,0.9994210718622909,True
240,7.229307e-06,3.1735829e-07,7.1826153e-06,1.3301155e-06,0.9472307782580577,0.9994210718622909,False
241,7.2647513e-06,5.347342e-07,6.9815956e-06,8.811528e-07,0.5977047561302851,0.9994210718622909,False
242,7.154327e-06,5.528381e-07,6.8561044e-06,7.32051e-07,0.5337957878798497,0.9994210718622909,False
243,7.227889e-06,2.2816042e-07,6.817507e-06,6.2230123e-07,0.2507040613126731,0.9994210718622909,False
244,7.032845e-06,5.6024675e-07,7.015586e-06,7.5915835e-07,0.9717123342165803,0.9994210718622909,False
245,7.071748e-06,4.5166988e-07,7.0041883e-06,7.510007e-07,0.8812847965936423,0.9994210718622909,False
246,7.234185e-06,4.8410647e-07,6.83055e-06,5.484107e-07,0.3018696667720153,0.9994210718622909,False
247,7.107854e-06,4.874721e-07,7.0880865e-06,7.383078e-07,0.9654526261884666,0.9994210718622909,False
