timepoint,mean_asd,std_asd,mean_tdc,std_tdc,p_raw,p_fdr,is_topdiff
248,7.047128e-06,8.592763e-07,7.6790775e-06,6.829761e-07,0.2827875770721861,0.9985914152274632,True
249,7.3829387e-06,4.984119e-07,7.774334e-06,1.0733642e-06,0.526908316184914,0.9985914152274632,False
250,7.1986915e-06,5.349619e-07,7.647944e-06,6.2406616e-07,0.3061677844621659,0.9985914152274632,True
251,7.3115284e-06,7.581748e-07,7.4647237e-06,9.724313e-07,0.8100238023388506,0.9985914152274632,False
252,7.3345814e-06,2.1281025e-07,7.306075e-06,5.150025e-07,0.9210266509643014,0.9985914152274632,False
253,7.5764997e-06,2.6031591e-07,7.1852255e-06,7.7421385e-07,0.36608698690673536,0.9985914152274632,False
254,7.4047775e-06,7.9161856e-07,7.4068425e-06,6.758795e-07,0.9969313707773939,0.9985914152274632,False
255,7.794794e-06,5.2455056e-07,7.082757e-06,6.2427665e-07,0.11886799403673351,0.9985914152274632,True
256,7.527008e-06,5.2557766e-07,7.351425e-06,1.2684454e-06,0.8045882892664198,0.9985914152274632,False
257,7.366851e-06,5.264358e-07,7.5566472e-06,5.4149484e-07,0.6287682171482758,0.9985914152274632,False
258,7.280095e-06,8.152403e-07,7.635979e-06,8.3132375e-07,0.5579671711907837,0.9985914152274632,False
259,7.574906e-06,4.662756e-07,7.5254707e-06,6.2551317e-07,0.902283264677052,0.9985914152274632,False
260,7.647532e-06,3.6995746e-07,7.5183716e-06,5.689984e-07,0.7133981896298023,0.9985914152274632,False
261,7.4189243e-06,6.357994e-07,7.253908e-06,1.0856357e-06,0.799700199689747,0.9985914152274632,False
262,7.690203e-06,4.3946255e-07,7.698853e-06,9.363333e-07,0.9870660836950594,0.9985914152274632,False
263,7.283664e-06,2.1922483e-07,7.36961e-06,9.739392e-07,0.8675695583081315,0.9985914152274632,False
264,7.81032e-06,7.235668e-07,7.4496324e-06,1.0166171e-06,0.5790964611764964,0.9985914152274632,False
265,7.487747e-06,6.121796e-07,7.3965602e-06,9.920126e-07,0.8795542712579156,0.9985914152274632,False
266,7.4310556e-06,4.831638e-07,7.610123e-06,1.2331027e-06,0.793685525390277,0.9985914152274632,False
267,7.2650028e-06,5.9475434e-07,7.4678183e-06,3.3059754e-07,0.5675798802669143,0.9985914152274632,False
268,7.5274584e-06,7.401627e-07,7.698118e-06,4.8216504e-07,0.7092836637310456,0.9985914152274632,False
269,8.05541e-06,4.838674e-07,6.7973524e-06,7.220614e-07,0.020052061583929335,0.9985914152274632,True
270,7.5071175e-06,4.3841914e-07,7.237639e-06,7.682815e-07,0.559236461227504,0.9985914152274632,False
271,7.678298e-06,6.713275e-07,7.694546e-06,5.0638573e-07,0.970120585589367,0.9985914152274632,False
272,7.371885e-06,4.4341095e-07,7.3765586e-06,1.0394932e-06,0.9936035139657229,0.9985914152274632,False
273,7.3152855e-06,5.6313223e-07,7.4296972e-06,4.9154755e-07,0.7673256775345982,0.9985914152274632,False
274,7.411968e-06,3.427023e-07,7.2771118e-06,8.534495e-07,0.7767823124857867,0.9985914152274632,False
275,7.4965574e-06,6.339275e-07,7.164987e-06,6.305188e-07,0.4794840335279519,0.9985914152274632,False
276,7.768374e-06,4.3119007e-07,7.558379e-06,7.3765875e-07,0.6362458314309536,0.9985914152274632,False
277,7.640295e-06,5.1196804e-07,7.713305e-06,8.001241e-07,0.8816353654073597,0.9985914152274632,False
278,7.576268e-06,7.8035237e-07,7.3860065e-06,9.022316e-07,0.7579004227186433,0.9985914152274632,False
279,7.418503e-06,6.7135346e-07,7.673017e-06,9.274108e-07,0.6683895981323333,0.9985914152274632,False
280,7.730174e-06,7.1815595e-07,7.738396e-06,1.0123146e-06,0.989754044427289,0.9985914152274632,False
281,7.5180205e-06,7.259947e-07,7.3757183e-06,6.952165e-07,0.7842604293632166,0.9985914152274632,False
282,7.654921e-06,3.0385792e-07,7.442182e-06,7.434666e-07,0.6106651167083597,0.9985914152274632,False
283,7.0715932e-06,4.6521552e-07,7.7844325e-06,9.0287955e-07,0.19802553533596365,0.9985914152274632,True
284,7.433823e-06,4.667697e-07,7.317125e-06,9.556879e-07,0.8318005003446294,0.9985914152274632,False
285,7.4775517e-06,5.8966083e-07,7.1223412e-06,8.9739314e-07,0.5268175852148035,0.9985914152274632,False
286,7.658781e-06,6.997724e-07,7.5136354e-06,1.210181e-06,0.8406850941659016,0.9985914152274632,False
287,7.149897e-06,4.5248905e-07,7.513076e-06,1.0164277e-06,0.5321619451384421,0.9985914152274632,False
288,7.788075e-06,7.9818113e-07,7.1253257e-06,1.0315975e-06,0.3392668225293514,0.9985914152274632,False
289,7.5542557e-06,7.1209524e-07,7.374571e-06,1.1337679e-06,0.7951698352881453,0.9985914152274632,False
290,7.384201e-06,3.8767666e-07,7.0723218e-06,6.379035e-07,0.4276219736154846,0.9985914152274632,False
291,7.5740804e-06,3.5319846e-07,7.2328817e-06,1.0200858e-06,0.5449325660096603,0.9985914152274632,False
292,7.503576e-06,4.4777127e-07,7.3681995e-06,9.337733e-07,0.8003507667951282,0.9985914152274632,False
293,7.662062e-06,6.380084e-07,7.5537e-06,6.6132156e-07,0.8194766444432723,0.9985914152274632,False
294,7.6158203e-06,7.123855e-07,7.5291123e-06,7.7113515e-07,0.872896224455221,0.9985914152274632,False
295,7.931565e-06,5.691584e-07,7.4340323e-06,7.848702e-07,0.33475536694871033,0.9985914152274632,False
296,7.113391e-06,4.1654877e-07,7.748136e-06,8.8839323e-07,0.23183099070004906,0.9985914152274632,True
297,7.728146e-06,4.200599e-07,7.4058576e-06,8.3197307e-07,0.508756318770084,0.9985914152274632,False
298,7.5837224e-06,6.147585e-07,7.567988e-06,7.7782266e-07,0.9754566030478202,0.9985914152274632,False
299,7.406321e-06,2.854325e-07,7.3515375e-06,8.389073e-07,0.904645990126492,0.9985914152274632,False
300,7.0326337e-06,5.881532e-07,7.582031e-06,7.971557e-07,0.2995841795010653,0.9985914152274632,True
301,7.211943e-06,3.2624013e-07,7.2303033e-06,6.62955e-07,0.9615814070709245,0.9985914152274632,False
302,7.2144076e-06,3.867699e-07,7.480749e-06,7.409735e-07,0.5417337965524545,0.9985914152274632,False
303,7.1677277e-06,6.909237e-07,7.6226506e-06,8.147394e-07,0.41913917798021527,0.9985914152274632,False
304,7.5006997e-06,6.166447e-07,7.3088218e-06,5.914956e-07,0.6652651296271008,0.9985914152274632,False
305,7.32763e-06,5.982033e-07,7.462089e-06,7.4311515e-07,0.7851812852978781,0.9985914152274632,False
306,7.512809e-06,8.7453816e-07,7.5840044e-06,7.898688e-07,0.9068052642449065,0.9985914152274632,False
307,7.4774844e-06,4.146711e-07,7.525488e-06,7.0499766e-07,0.9094513587460494,0.9985914152274632,False
308,7.5076036e-06,4.771379e-07,7.581755e-06,7.001557e-07,0.8654010697004922,0.9985914152274632,False
309,7.48057e-06,2.916906e-07,7.682797e-06,7.670924e-07,0.6353738792777028,0.9985914152274632,False
310,8.00914e-06,8.509666e-07,7.737874e-06,6.505502e-07,0.6261688784310904,0.9985914152274632,False
311,7.5283388e-06,6.7412924e-07,7.671996e-06,5.57293e-07,0.750975678215031,0.9985914152274632,False
312,7.3289134e-06,2.9250512e-07,7.616219e-06,7.60086e-07,0.5004979485157244,0.9985914152274632,False
313,7.673421e-06,6.982766e-07,7.645774e-06,4.0456644e-07,0.947054161951483,0.9985914152274632,False
314,7.2214198e-06,6.722029e-07,7.5925955e-06,6.4122264e-07,0.44730867998477264,0.9985914152274632,False
315,7.6219426e-06,3.2983104e-07,7.131621e-06,7.8358784e-07,0.2820166690332328,0.9985914152274632,True
316,7.5460716e-06,4.7049707e-07,7.6217343e-06,7.245751e-07,0.8653066791952071,0.9985914152274632,False
317,6.92083e-06,6.381733e-07,7.5251874e-06,8.468218e-07,0.2873023964705216,0.9985914152274632,True
318,7.54051e-06,6.0125143e-07,7.3488045e-06,1.027054e-06,0.7555841985185463,0.9985914152274632,False
319,7.3753145e-06,1.093349e-06,7.251434e-06,6.944296e-07,0.8530672717172855,0.9985914152274632,False
320,7.49822e-06,9.0527124e-07,7.53151e-06,6.6428413e-07,0.9541707815093883,0.9985914152274632,False
321,7.6155616e-06,8.458015e-07,7.426143e-06,7.7889035e-07,0.7502539694768524,0.9985914152274632,False
322,7.0779524e-06,7.170708e-07,7.2436815e-06,1.0610883e-06,0.802310903028056,0.9985914152274632,False
323,7.348129e-06,2.8839898e-07,7.593741e-06,7.2652995e-07,0.5472451404001262,0.9985914152274632,False
324,7.691379e-06,7.3748436e-07,7.063061e-06,4.1302113e-07,0.17540982000884606,0.9985914152274632,True
325,7.671129e-06,5.028009e-07,7.3380156e-06,1.0618687e-06,0.5862321512119276,0.9985914152274632,False
326,7.5006706e-06,3.3901546e-07,7.655589e-06,7.358383e-07,0.7121021878655571,0.9985914152274632,False
327,7.3102105e-06,5.7668916e-07,7.683667e-06,7.0495685e-07,0.43592514832684837,0.9985914152274632,False
328,7.647704e-06,2.5371358e-07,7.04834e-06,4.2084625e-07,0.040604383991521255,0.9985914152274632,True
329,7.4761642e-06,7.647625e-07,7.632321e-06,6.9268395e-07,0.7698545159441129,0.9985914152274632,False
330,7.528637e-06,7.287616e-07,7.2350367e-06,9.818749e-07,0.6439263315547639,0.9985914152274632,False
331,7.416688e-06,4.2340997e-07,7.4328027e-06,4.87112e-07,0.9613969634517483,0.9985914152274632,False
332,7.5877297e-06,6.9299074e-07,7.5506614e-06,6.542333e-07,0.9399049713258416,0.9985914152274632,False
333,7.427002e-06,4.975062e-07,6.9227062e-06,7.619603e-07,0.29991884271803215,0.9985914152274632,True
334,7.3508404e-06,6.51452e-07,7.399405e-06,7.759099e-07,0.9259810858356932,0.9985914152274632,False
335,7.5729463e-06,5.9859707e-07,7.3552424e-06,9.216118e-07,0.7023121051925478,0.9985914152274632,False
336,7.407792e-06,4.6520773e-07,7.5188445e-06,5.9452265e-07,0.7760812547762145,0.9985914152274632,False
337,7.5500916e-06,5.5429877e-07,7.3811134e-06,7.0982645e-07,0.717226582591009,0.9985914152274632,False
338,7.5047938e-06,3.3576578e-07,7.253173e-06,8.6849275e-07,0.6035976394854597,0.9985914152274632,False
339,7.7069735e-06,6.469974e-07,7.4313343e-06,8.648421e-07,0.6235471207264083,0.9985914152274632,False
340,7.70024e-06,5.591434e-07,7.682119e-06,1.018574e-06,0.9758819581361626,0.9985914152274632,False
341,7.687488e-06,5.5135604e-07,7.4890786e-06,9.3874974e-07,0.7249375106020319,0.9985914152274632,False
342,7.739808e-06,3.318826e-07,7.6271776e-06,1.2755957e-06,0.868543487540189,0.9985914152274632,False
343,7.293932e-06,5.782516e-07,7.5748294e-06,9.1751815e-07,0.6184712802063477,0.9985914152274632,False
344,7.646932e-06,4.262587e-07,7.638453e-06,1.0815538e-06,0.9887183978663663,0.9985914152274632,False
345,7.791548e-06,6.432226e-07,7.0810215e-06,9.0327154e-07,0.23590743660788255,0.9985914152274632,True
346,7.5121584e-06,4.9657825e-07,7.5128837e-06,6.227418e-07,0.9985914152274632,0.9985914152274632,False
347,7.252254e-06,5.945218e-07,7.1802488e-06,7.9521936e-07,0.8882656778865541,0.9985914152274632,False
348,7.142028e-06,5.313208e-08,7.5704725e-06,1.0945938e-06,0.4567796705839825,0.9985914152274632,False
349,7.816323e-06,3.6481228e-07,7.347263e-06,8.3077316e-07,0.3314139589865678,0.9985914152274632,False
350,7.658882e-06,5.3197726e-07,7.4187324e-06,7.4340426e-07,0.6135437678428775,0.9985914152274632,False
351,7.1070667e-06,6.037996e-07,7.4904397e-06,7.5264904e-07,0.4497584407295303,0.9985914152274632,False
352,7.5208163e-06,6.287174e-07,7.2877715e-06,6.652642e-07,0.6243605811391685,0.9985914152274632,False
353,7.4701347e-06,5.2400844e-07,7.359874e-06,5.210314e-07,0.7729849946462861,0.9985914152274632,False
354,7.2934736e-06,4.826748e-07,7.57847e-06,4.0917206e-07,0.39400771896779396,0.9985914152274632,False
355,7.277487e-06,3.111931e-07,7.784717e-06,7.098173e-07,0.22690733913892047,0.9985914152274632,True
356,7.2502867e-06,7.131585e-07,7.780976e-06,7.075e-07,0.3215729659723628,0.9985914152274632,True
357,7.1443674e-06,6.441758e-07,7.69611e-06,7.4883354e-07,0.296362018345102,0.9985914152274632,True
358,7.226222e-06,4.930666e-07,7.3485558e-06,7.5510354e-07,0.7930282905633103,0.9985914152274632,False
359,7.4703994e-06,4.778986e-07,7.4394143e-06,6.314238e-07,0.9395459546106748,0.9985914152274632,False
360,7.3449323e-06,3.8258815e-07,7.518378e-06,6.022122e-07,0.6398595016656751,0.9985914152274632,False
361,7.803642e-06,4.232891e-07,7.4074146e-06,1.8400378e-07,0.12432281441284454,0.9985914152274632,True
362,7.1947516e-06,3.9375752e-07,7.394689e-06,7.4454204e-07,0.6476420264813703,0.9985914152274632,False
363,7.790359e-06,4.8298216e-07,7.4782533e-06,8.2996377e-07,0.5338842327314333,0.9985914152274632,False
364,7.5469434e-06,5.1073744e-07,7.958673e-06,1.0810452e-06,0.5104694360967383,0.9985914152274632,False
365,7.695183e-06,8.021831e-07,7.717945e-06,8.976951e-07,0.9707626271247006,0.9985914152274632,False
366,7.3412384e-06,4.565645e-07,7.8457e-06,1.1079807e-06,0.4242854900183224,0.9985914152274632,False
367,7.4856935e-06,7.614831e-07,7.840155e-06,9.2893134e-07,0.5713454497815902,0.9985914152274632,False
368,7.134964e-06,6.92826e-07,7.642627e-06,7.3952964e-07,0.34571449683065925,0.9985914152274632,False
369,7.585739e-06,5.2071226e-07,7.089196e-06,5.6603085e-07,0.23268806287239177,0.9985914152274632,True
370,7.3598726e-06,2.9240445e-07,7.583777e-06,8.894705e-07,0.6452513968048766,0.9985914152274632,False
371,7.639927e-06,4.6391565e-07,7.5395997e-06,8.101687e-07,0.8352006553518706,0.9985914152274632,False
372,7.4985314e-06,9.840332e-07,7.2866706e-06,6.302752e-07,0.7262986377698006,0.9985914152274632,False
373,7.5304765e-06,4.4388864e-07,7.591692e-06,5.124819e-07,0.8611894361545079,0.9985914152274632,False
374,7.926012e-06,7.602099e-07,7.48609e-06,6.241361e-07,0.3971594974641922,0.9985914152274632,False
375,7.967273e-06,4.249569e-07,7.020934e-06,7.070271e-07,0.050913455525574455,0.9985914152274632,True
376,7.5930757e-06,4.430946e-07,7.5068665e-06,7.2319057e-07,0.8439834849468674,0.9985914152274632,False
377,7.955539e-06,5.466367e-07,6.912773e-06,6.155913e-07,0.035077637452844763,0.9985914152274632,True
378,8.055316e-06,5.513045e-07,6.988328e-06,7.5423975e-07,0.05173336939394303,0.9985914152274632,True
379,7.5527873e-06,7.9045265e-07,7.2600787e-06,4.3812994e-07,0.5352830282228462,0.9985914152274632,False
380,7.440251e-06,3.7547701e-07,7.446421e-06,7.495036e-07,0.9886157476934438,0.9985914152274632,False
381,7.5522576e-06,6.820333e-07,7.111989e-06,7.898261e-07,0.4232975713944108,0.9985914152274632,False
382,7.4889917e-06,8.914847e-07,7.2448092e-06,7.630273e-07,0.6882168155089259,0.9985914152274632,False
383,7.685337e-06,6.3223865e-07,7.350798e-06,5.255904e-07,0.43931367665679055,0.9985914152274632,False
384,7.52469e-06,5.254797e-07,7.318472e-06,6.5127415e-07,0.6353573856866757,0.9985914152274632,False
385,7.6304805e-06,7.684995e-07,7.5435855e-06,1.008002e-06,0.8943333097630224,0.9985914152274632,False
386,7.5843077e-06,6.203587e-07,7.4798845e-06,8.36122e-07,0.8460199477824345,0.9985914152274632,False
387,7.261485e-06,6.221454e-07,7.315557e-06,8.7435495e-07,0.9222075610028226,0.9985914152274632,False
388,7.4561904e-06,6.602865e-07,8.137303e-06,5.899187e-07,0.16248798937589307,0.9985914152274632,True
389,7.487116e-06,4.1496963e-07,7.6066585e-06,7.69156e-07,0.791348003738486,0.9985914152274632,False
390,7.8421535e-06,4.774448e-07,7.758606e-06,6.6568197e-07,0.8434679773699297,0.9985914152274632,False
391,7.402231e-06,4.572675e-07,7.4604336e-06,8.8288226e-07,0.9096856576264551,0.9985914152274632,False
392,7.381942e-06,9.145321e-07,7.3953133e-06,9.0181334e-07,0.9838979838912884,0.9985914152274632,False
393,7.258771e-06,5.26363e-07,7.483719e-06,8.170727e-07,0.6557775538873495,0.9985914152274632,False
394,7.257876e-06,6.760457e-07,7.592861e-06,8.956859e-07,0.5669993756008807,0.9985914152274632,False
395,7.423257e-06,3.8499445e-07,7.3968195e-06,5.402661e-07,0.9384314082742359,0.9985914152274632,False
396,7.537264e-06,6.7326926e-07,7.5174103e-06,8.0268427e-07,0.9706951629472557,0.9985914152274632,False
397,7.4579716e-06,4.7391032e-07,7.4923496e-06,7.4720424e-07,0.939970103091387,0.9985914152274632,False
398,7.6001006e-06,5.305583e-07,7.687066e-06,8.583884e-07,0.8674365753143185,0.9985914152274632,False
399,7.520437e-06,5.826529e-07,7.989553e-06,1.1361808e-06,0.48344668133841595,0.9985914152274632,False
400,7.4119116e-06,5.3468403e-07,7.602651e-06,8.093576e-07,0.7043948803010258,0.9985914152274632,False
401,7.432667e-06,7.3294626e-07,7.3395954e-06,1.2303992e-06,0.8997959104885149,0.9985914152274632,False
402,7.431759e-06,3.0743462e-07,7.691284e-06,9.815535e-07,0.6274219014419555,0.9985914152274632,False
403,7.3002484e-06,4.3293596e-07,7.3657475e-06,1.0589772e-06,0.9116605780165566,0.9985914152274632,False
404,7.1378454e-06,2.6927702e-07,7.58675e-06,8.236351e-07,0.3304603566947446,0.9985914152274632,False
405,7.5470207e-06,5.6639925e-07,7.3176043e-06,1.3852991e-06,0.7669907054132314,0.9985914152274632,False
406,7.995416e-06,8.4841406e-07,7.548109e-06,8.125291e-07,0.468185350176763,0.9985914152274632,False
407,7.3927686e-06,9.2965496e-07,7.432015e-06,7.3514985e-07,0.948821821506469,0.9985914152274632,False
408,7.708874e-06,6.909898e-07,6.9487564e-06,6.525997e-07,0.14837870240291584,0.9985914152274632,True
409,7.5148337e-06,6.0199187e-07,7.383508e-06,6.66343e-07,0.7773588334856006,0.9985914152274632,False
410,7.4512996e-06,5.3267763e-07,7.3654082e-06,6.6948496e-07,0.8458754311217991,0.9985914152274632,False
411,7.689181e-06,6.2242583e-07,7.725621e-06,7.2084316e-07,0.9408816709800707,0.9985914152274632,False
412,7.55615e-06,5.9372616e-07,7.4489776e-06,1.0773133e-06,0.8659963161252892,0.9985914152274632,False
413,7.4861355e-06,7.022483e-07,7.498158e-06,7.3208935e-07,0.9816702842650238,0.9985914152274632,False
414,7.012688e-06,3.3742364e-07,7.497324e-06,1.0819939e-06,0.41731541387722615,0.9985914152274632,False
415,7.3424453e-06,3.0731255e-07,7.696081e-06,9.280879e-07,0.49001570621516966,0.9985914152274632,False
416,7.3567617e-06,3.934976e-07,7.115885e-06,1.1399036e-06,0.6999831669167766,0.9985914152274632,False
417,7.5037883e-06,5.588198e-07,7.73425e-06,1.1289123e-06,0.723916506851761,0.9985914152274632,False
418,7.543001e-06,9.709142e-07,7.699647e-06,8.495561e-07,0.8142413362613466,0.9985914152274632,False
419,7.702122e-06,6.8946645e-07,7.691682e-06,7.8931674e-07,0.9845926589090652,0.9985914152274632,False
420,7.3844303e-06,3.4057734e-07,7.936835e-06,6.827423e-07,0.18563861418232094,0.9985914152274632,True
421,7.694184e-06,6.551006e-07,7.575846e-06,1.1136106e-06,0.859210671314905,0.9985914152274632,False
422,7.191205e-06,4.3571268e-07,7.711747e-06,1.1426961e-06,0.41935858314525165,0.9985914152274632,False
423,7.538058e-06,5.786503e-07,7.829021e-06,8.716014e-07,0.5932653985491851,0.9985914152274632,False
424,7.725523e-06,7.944783e-07,7.579937e-06,6.733515e-07,0.786888362496371,0.9985914152274632,False
425,7.548892e-06,5.445523e-07,7.805504e-06,8.694591e-07,0.6303607693078,0.9985914152274632,False
426,7.3627516e-06,8.0606407e-07,7.631401e-06,9.873762e-07,0.6844613743040924,0.9985914152274632,False
427,7.602453e-06,6.340757e-07,7.588607e-06,1.0285689e-06,0.9822768085789637,0.9985914152274632,False
428,7.4087934e-06,5.6582405e-07,7.4403533e-06,9.955129e-07,0.9573924380550533,0.9985914152274632,False
429,7.434326e-06,4.6335236e-07,7.5470825e-06,1.0112606e-06,0.8444042281525459,0.9985914152274632,False
430,7.3130104e-06,6.4175225e-07,7.6107654e-06,8.849606e-07,0.6007706526473687,0.9985914152274632,False
431,7.47102e-06,7.66575e-07,7.1840814e-06,7.8210303e-07,0.6144656663375541,0.9985914152274632,False
432,7.4328245e-06,6.925629e-07,7.1882205e-06,8.2131737e-07,0.6609566339715764,0.9985914152274632,False
433,7.407919e-06,7.545957e-07,7.669105e-06,7.278547e-07,0.6317176134562734,0.9985914152274632,False
434,7.3298033e-06,8.599042e-07,7.2958137e-06,7.257829e-07,0.9533091246779195,0.9985914152274632,False
435,7.3243536e-06,2.755976e-07,7.409499e-06,9.336009e-07,0.8654737713287779,0.9985914152274632,False
436,7.6460765e-06,4.8550226e-07,7.534431e-06,5.632776e-07,0.7716264648641669,0.9985914152274632,False
437,7.690891e-06,2.6730905e-07,7.162329e-06,6.445746e-07,0.1682550962455377,0.9985914152274632,True
438,7.0177202e-06,3.6826793e-07,7.2637704e-06,7.006026e-07,0.5514184013585754,0.9985914152274632,False
439,7.590851e-06,4.0732942e-07,7.5258235e-06,6.336338e-07,0.867210809151475,0.9985914152274632,False
440,7.359364e-06,7.372076e-07,7.568641e-06,5.3792934e-07,0.658697063770433,0.9985914152274632,False
441,7.5808944e-06,6.6943505e-07,7.804596e-06,6.0328875e-07,0.632914539804982,0.9985914152274632,False
442,7.442327e-06,4.3020634e-07,7.4066643e-06,8.5615045e-07,0.9424881179601967,0.9985914152274632,False
443,7.6206757e-06,5.720991e-07,7.827291e-06,7.7661963e-07,0.6796614413695006,0.9985914152274632,False
444,7.366373e-06,6.617192e-07,7.4410273e-06,8.529962e-07,0.8934187595703418,0.9985914152274632,False
445,7.5124904e-06,3.7305307e-07,7.354845e-06,6.5628865e-07,0.6871829803978617,0.9985914152274632,False
446,7.2290845e-06,3.3752053e-07,7.817625e-06,7.7804117e-07,0.20259416953373424,0.9985914152274632,True
447,7.3341375e-06,3.585485e-07,7.551212e-06,3.6233897e-07,0.41915051461504527,0.9985914152274632,False
448,7.1968216e-06,4.9473914e-07,7.223435e-06,9.285875e-07,0.9608936811187399,0.9985914152274632,False
449,7.3466945e-06,5.1867676e-07,7.601847e-06,7.4293945e-07,0.5887317317591645,0.9985914152274632,False
450,7.606747e-06,5.6250366e-07,7.5822927e-06,1.0289192e-06,0.9677532958578763,0.9985914152274632,False
451,7.3325923e-06,7.501797e-07,7.488081e-06,7.301135e-07,0.773981817779036,0.9985914152274632,False
452,7.358018e-06,6.1898226e-07,7.666644e-06,5.6331686e-07,0.4818801434779707,0.9985914152274632,False
453,7.5443554e-06,5.005318e-07,7.2758608e-06,1.0044305e-06,0.6450982460911222,0.9985914152274632,False
454,7.2738317e-06,6.880897e-07,7.687615e-06,1.0725058e-06,0.5342462248234272,0.9985914152274632,False
455,7.531888e-06,5.01302e-07,7.558767e-06,5.1641325e-07,0.9422929365488697,0.9985914152274632,False
456,7.5933917e-06,8.3836215e-07,7.3968936e-06,7.424429e-07,0.7346991719109881,0.9985914152274632,False
457,7.555414e-06,9.372096e-07,7.360924e-06,9.632005e-07,0.7796062365752046,0.9985914152274632,False
458,7.121073e-06,4.9278424e-07,7.398011e-06,9.85904e-07,0.628841045665037,0.9985914152274632,False
459,7.4018535e-06,9.213901e-07,7.5655894e-06,8.646402e-07,0.8020500055029527,0.9985914152274632,False
460,7.356567e-06,3.344317e-07,7.3652927e-06,1.1102899e-06,0.9883608870927398,0.9985914152274632,False
461,7.534276e-06,5.309955e-07,7.465569e-06,7.8245455e-07,0.8880555694897709,0.9985914152274632,False
462,7.399997e-06,6.133699e-07,7.5097223e-06,9.695186e-07,0.853068682343273,0.9985914152274632,False
463,7.292918e-06,7.419731e-07,7.668068e-06,5.8184963e-07,0.44915251910176035,0.9985914152274632,False
464,7.4073314e-06,7.663582e-07,7.300178e-06,7.491595e-07,0.8464945632582472,0.9985914152274632,False
465,7.2637777e-06,5.619069e-07,7.425173e-06,9.3181706e-07,0.7742912719550418,0.9985914152274632,False
466,7.4867594e-06,5.6701714e-07,7.5570147e-06,9.2703465e-07,0.9003112129729371,0.9985914152274632,False
467,7.3667406e-06,2.2748362e-07,7.5784214e-06,1.0008888e-06,0.6908294472532204,0.9985914152274632,False
468,7.1737168e-06,3.8847557e-07,7.6040137e-06,4.9926996e-07,0.21079130773351307,0.9985914152274632,True
469,7.3369506e-06,4.1429408e-07,7.0292035e-06,1.0426214e-06,0.5982463297164069,0.9985914152274632,False
470,7.6142605e-06,1.608075e-07,7.5594303e-06,7.012159e-07,0.8826225454844221,0.9985914152274632,False
471,7.560968e-06,8.0685936e-07,7.4191075e-06,1.0100636e-06,0.8317821771266971,0.9985914152274632,False
472,7.595597e-06,9.111842e-07,7.5526723e-06,1.1797588e-06,0.9554868956130832,0.9985914152274632,False
473,7.552632e-06,8.5679505e-07,7.831712e-06,1.0818767e-06,0.6964814920536022,0.9985914152274632,False
474,7.5762464e-06,6.340931e-07,7.637466e-06,7.2853237e-07,0.9022498624375409,0.9985914152274632,False
475,7.4962436e-06,4.1147396e-07,7.4580903e-06,9.673239e-07,0.9439145704719274,0.9985914152274632,False
476,7.416148e-06,4.0127668e-07,7.3464907e-06,5.5914376e-07,0.84463871607746,0.9985914152274632,False
477,7.072489e-06,5.8338463e-07,7.420929e-06,1.2169636e-06,0.6195612218614642,0.9985914152274632,False
478,7.263294e-06,6.495464e-07,7.2578173e-06,5.666379e-07,0.9901727145534501,0.9985914152274632,False
479,7.676154e-06,6.1268946e-07,7.566199e-06,1.01841e-06,0.8578096660158258,0.9985914152274632,False
480,7.2599155e-06,3.276957e-07,7.545617e-06,1.1486766e-06,0.6451937164152903,0.9985914152274632,False
481,7.4913028e-06,5.5851876e-07,7.3902147e-06,8.5141403e-07,0.8475669428714087,0.9985914152274632,False
482,7.509766e-06,5.214116e-07,7.4496284e-06,7.595547e-07,0.8993548055347415,0.9985914152274632,False
483,7.460972e-06,2.5756037e-07,7.4343575e-06,7.508673e-07,0.9481835176978348,0.9985914152274632,False
484,7.248779e-06,5.055689e-07,7.5945572e-06,8.0523563e-07,0.4877497611350834,0.9985914152274632,False
485,7.472653e-06,6.3378747e-07,7.4119234e-06,7.103563e-07,0.9016267932211116,0.9985914152274632,False
486,7.5671182e-06,2.9419604e-07,7.1575005e-06,1.0931606e-06,0.48988488789885276,0.9985914152274632,False
487,7.2419025e-06,5.872231e-07,7.5373073e-06,6.581153e-07,0.5218189697734906,0.9985914152274632,False
488,7.626784e-06,8.705421e-07,7.6135643e-06,4.867375e-07,0.9795010058228858,0.9985914152274632,False
489,7.510792e-06,4.697712e-07,7.5689727e-06,8.805987e-07,0.91006104365295,0.9985914152274632,False
490,7.546638e-06,6.581045e-07,7.3947376e-06,7.2579184e-07,0.7644202702215683,0.9985914152274632,False
491,7.5839284e-06,9.02242e-07,7.3693127e-06,2.8490777e-07,0.6621283979255034,0.9985914152274632,False
492,7.6322995e-06,7.4705576e-07,7.4088457e-06,1.0205397e-06,0.7329520393653348,0.9985914152274632,False
493,7.6217484e-06,6.553638e-07,7.256754e-06,8.6294807e-07,0.5195051237914863,0.9985914152274632,False
494,7.3021743e-06,9.5340795e-07,7.311286e-06,7.7853355e-07,0.9885502163963704,0.9985914152274632,False
495,7.550893e-06,7.778872e-07,7.461155e-06,1.0295494e-06,0.8928184370850026,0.9985914152274632,False
496,7.254263e-06,4.3700533e-07,7.5368757e-06,6.0537644e-07,0.47073371621050475,0.9985914152274632,False
